DATE,age_category,percent_positive_7d_avg
2022-01-28,18to24,0.1840
2022-01-29,18to24,0.1788
2022-01-30,18to24,0.1728
2022-01-31,18to24,0.1634
2022-02-01,18to24,0.1569
2022-02-02,18to24,0.1480
2022-02-03,18to24,0.1429
2022-02-04,18to24,0.1404
2022-02-05,18to24,0.1381
2022-02-06,18to24,0.1389
2022-02-07,18to24,0.1366
2022-02-08,18to24,0.1353
2022-02-09,18to24,0.1351
2022-02-10,18to24,0.1352
2022-02-11,18to24,0.1326
2022-02-12,18to24,0.1317
2022-02-13,18to24,0.1283
2022-02-14,18to24,0.1286
2022-02-15,18to24,0.1249
2022-02-16,18to24,0.1172
2022-02-17,18to24,0.1142
2022-02-18,18to24,0.1161
2022-02-19,18to24,0.1138
2022-02-20,18to24,0.1173
2022-02-21,18to24,0.1132
2022-02-22,18to24,0.1122
2022-02-23,18to24,0.1117
2022-02-24,18to24,0.1117
2022-02-25,18to24,0.1061
2022-02-26,18to24,0.1012
2022-02-27,18to24,0.0948
2022-02-28,18to24,0.0982
2022-03-01,18to24,0.1012
2022-03-02,18to24,0.1043
2022-03-03,18to24,0.1071
2022-03-04,18to24,0.1152
2022-03-05,18to24,0.1276
2022-03-06,18to24,0.1423
2022-03-07,18to24,0.1490
2022-03-08,18to24,0.1521
2022-03-09,18to24,0.1577
2022-03-10,18to24,0.1655
2022-03-11,18to24,0.1686
2022-03-12,18to24,0.1681
2022-03-13,18to24,0.1707
2022-03-14,18to24,0.1838
2022-03-15,18to24,0.1920
2022-03-16,18to24,0.2058
2022-03-17,18to24,0.2120
2022-03-18,18to24,0.2188
2022-03-19,18to24,0.2215
2022-03-20,18to24,0.2260
2022-03-21,18to24,0.2336
2022-03-22,18to24,0.2400
2022-03-23,18to24,0.2456
2022-03-24,18to24,0.2516
2022-03-25,18to24,0.2500
2022-03-26,18to24,0.2538
2022-03-27,18to24,0.2556
2022-03-28,18to24,0.2524
2022-03-29,18to24,0.2504
2022-03-30,18to24,0.2458
2022-03-31,18to24,0.2447
2022-04-01,18to24,0.2457
2022-04-02,18to24,0.2455
2022-04-03,18to24,0.2439
2022-04-04,18to24,0.2431
2022-04-05,18to24,0.2424
2022-04-06,18to24,0.2402
2022-04-07,18to24,0.2304
2022-04-08,18to24,0.2282
2022-04-09,18to24,0.2264
2022-04-10,18to24,0.2247
2022-04-11,18to24,0.2192
2022-04-12,18to24,0.2199
2022-04-13,18to24,0.2162
2022-04-14,18to24,0.2142
2022-04-15,18to24,0.2144
2022-04-16,18to24,0.2152
2022-04-17,18to24,0.2144
2022-04-18,18to24,0.2126
2022-04-19,18to24,0.2077
2022-04-20,18to24,0.2073
2022-04-21,18to24,0.2065
2022-04-22,18to24,0.2059
2022-04-23,18to24,0.2021
2022-04-24,18to24,0.2004
2022-04-25,18to24,0.1992
2022-04-26,18to24,0.1901
2022-04-27,18to24,0.1800
2022-04-28,18to24,0.1726
2022-04-29,18to24,0.1613
2022-04-30,18to24,0.1572
2022-05-01,18to24,0.1523
2022-05-02,18to24,0.1422
2022-05-03,18to24,0.1384
2022-05-04,18to24,0.1375
2022-05-05,18to24,0.1361
2022-05-06,18to24,0.1369
2022-05-07,18to24,0.1357
2022-05-08,18to24,0.1369
2022-05-09,18to24,0.1407
2022-05-10,18to24,0.1386
2022-05-11,18to24,0.1332
2022-05-12,18to24,0.1300
2022-05-13,18to24,0.1291
2022-05-14,18to24,0.1280
2022-05-15,18to24,0.1260
2022-05-16,18to24,0.1226
2022-05-17,18to24,0.1204
2022-05-18,18to24,0.1177
2022-05-19,18to24,0.1153
2022-05-20,18to24,0.1092
2022-05-21,18to24,0.1077
2022-05-22,18to24,0.1084
2022-05-23,18to24,0.0997
2022-05-24,18to24,0.0950
2022-05-25,18to24,0.0909
2022-05-26,18to24,0.0914
2022-05-27,18to24,0.0928
2022-05-28,18to24,0.0889
2022-05-29,18to24,0.0884
2022-05-30,18to24,0.0949
2022-05-31,18to24,0.0913
2022-06-01,18to24,0.0938
2022-06-02,18to24,0.0927
2022-06-03,18to24,0.0917
2022-06-04,18to24,0.0950
2022-06-05,18to24,0.0915
2022-06-06,18to24,0.0859
2022-06-07,18to24,0.0892
2022-06-08,18to24,0.0864
2022-06-09,18to24,0.0846
2022-06-10,18to24,0.0847
2022-06-11,18to24,0.0842
2022-06-12,18to24,0.0878
2022-06-13,18to24,0.0923
2022-06-14,18to24,0.0897
2022-06-15,18to24,0.0911
2022-06-16,18to24,0.0897
2022-06-17,18to24,0.0919
2022-06-18,18to24,0.0949
2022-06-19,18to24,0.0941
2022-06-20,18to24,0.0947
2022-06-21,18to24,0.0961
2022-06-22,18to24,0.1029
2022-06-23,18to24,0.1088
2022-06-24,18to24,0.1101
2022-06-25,18to24,0.1078
2022-06-26,18to24,0.1092
2022-06-27,18to24,0.1138
2022-06-28,18to24,0.1267
2022-06-29,18to24,0.1302
2022-06-30,18to24,0.1342
2022-07-01,18to24,0.1398
2022-07-02,18to24,0.1475
2022-07-03,18to24,0.1511
2022-07-04,18to24,0.1571
2022-07-05,18to24,0.1606
2022-07-06,18to24,0.1692
2022-07-07,18to24,0.1763
2022-07-08,18to24,0.1771
2022-07-09,18to24,0.1787
2022-07-10,18to24,0.1842
2022-07-11,18to24,0.1889
2022-07-12,18to24,0.1938
2022-07-13,18to24,0.1921
2022-07-14,18to24,0.1943
2022-07-15,18to24,0.1925
2022-07-16,18to24,0.1922
2022-07-17,18to24,0.1923
2022-07-18,18to24,0.1972
2022-07-19,18to24,0.1949
2022-07-20,18to24,0.1945
2022-07-21,18to24,0.1846
2022-07-22,18to24,0.1831
2022-07-23,18to24,0.1797
2022-07-24,18to24,0.1756
2022-07-25,18to24,0.1699
2022-07-26,18to24,0.1639
2022-07-27,18to24,0.1597
2022-07-28,18to24,0.1626
2022-07-29,18to24,0.1628
2022-07-30,18to24,0.1617
2022-07-31,18to24,0.1628
2022-08-01,18to24,0.1570
2022-08-02,18to24,0.1632
2022-08-03,18to24,0.1630
2022-08-04,18to24,0.1608
2022-08-05,18to24,0.1596
2022-08-06,18to24,0.1623
2022-08-07,18to24,0.1595
2022-08-08,18to24,0.1582
2022-08-09,18to24,0.1551
2022-08-10,18to24,0.1561
2022-08-11,18to24,0.1584
2022-08-12,18to24,0.1589
2022-08-13,18to24,0.1589
2022-08-14,18to24,0.1591
2022-08-15,18to24,0.1610
2022-08-16,18to24,0.1545
2022-08-17,18to24,0.1484
2022-08-18,18to24,0.1461
2022-08-19,18to24,0.1429
2022-08-20,18to24,0.1435
2022-08-21,18to24,0.1434
2022-08-22,18to24,0.1433
2022-08-23,18to24,0.1469
2022-08-24,18to24,0.1461
2022-08-25,18to24,0.1433
2022-08-26,18to24,0.1438
2022-08-27,18to24,0.1379
2022-08-28,18to24,0.1312
2022-08-29,18to24,0.1269
2022-08-30,18to24,0.1214
2022-08-31,18to24,0.1189
2022-09-01,18to24,0.1190
2022-09-02,18to24,0.1174
2022-09-03,18to24,0.1160
2022-09-04,18to24,0.1179
2022-09-05,18to24,0.1148
2022-09-06,18to24,0.1125
2022-09-07,18to24,0.1109
2022-09-08,18to24,0.1030
2022-09-09,18to24,0.1019
2022-09-10,18to24,0.1038
2022-09-11,18to24,0.1033
2022-09-12,18to24,0.1084
2022-09-13,18to24,0.1110
2022-09-14,18to24,0.1106
2022-09-15,18to24,0.1157
2022-09-16,18to24,0.1121
2022-09-17,18to24,0.1110
2022-09-18,18to24,0.1134
2022-09-19,18to24,0.1050
2022-09-20,18to24,0.1051
2022-09-21,18to24,0.1109
2022-09-22,18to24,0.1073
2022-09-23,18to24,0.1095
2022-09-24,18to24,0.1114
2022-09-25,18to24,0.1092
2022-09-26,18to24,0.1128
2022-09-27,18to24,0.1117
2022-09-28,18to24,0.1074
2022-09-29,18to24,0.1110
2022-09-30,18to24,0.1160
2022-10-01,18to24,0.1150
2022-10-02,18to24,0.1180
2022-10-03,18to24,0.1220
2022-10-04,18to24,0.1236
2022-10-05,18to24,0.1245
2022-10-06,18to24,0.1266
2022-10-07,18to24,0.1271
2022-10-08,18to24,0.1299
2022-10-09,18to24,0.1350
2022-10-10,18to24,0.1384
2022-10-11,18to24,0.1435
2022-10-12,18to24,0.1538
2022-10-13,18to24,0.1594
2022-10-14,18to24,0.1633
2022-10-15,18to24,0.1624
2022-10-16,18to24,0.1569
2022-10-17,18to24,0.1564
2022-10-18,18to24,0.1590
2022-10-19,18to24,0.1515
2022-10-20,18to24,0.1522
2022-10-21,18to24,0.1463
2022-10-22,18to24,0.1486
2022-10-23,18to24,0.1501
2022-10-24,18to24,0.1512
2022-10-25,18to24,0.1471
2022-10-26,18to24,0.1536
2022-10-27,18to24,0.1555
2022-10-28,18to24,0.1565
2022-10-29,18to24,0.1531
2022-10-30,18to24,0.1529
2022-10-31,18to24,0.1419
2022-11-01,18to24,0.1452
2022-11-02,18to24,0.1373
2022-11-03,18to24,0.1293
2022-11-04,18to24,0.1268
2022-11-05,18to24,0.1283
2022-11-06,18to24,0.1274
2022-11-07,18to24,0.1286
2022-11-08,18to24,0.1189
2022-11-09,18to24,0.1178
2022-11-10,18to24,0.1130
2022-11-11,18to24,0.1066
2022-11-12,18to24,0.1045
2022-11-13,18to24,0.1037
2022-11-14,18to24,0.1058
2022-11-15,18to24,0.1029
2022-11-16,18to24,0.0992
2022-11-17,18to24,0.1019
2022-11-18,18to24,0.1000
2022-11-19,18to24,0.0966
2022-11-20,18to24,0.0925
2022-11-21,18to24,0.0908
2022-11-22,18to24,0.0940
2022-11-23,18to24,0.0934
2022-11-24,18to24,0.0927
2022-11-25,18to24,0.0975
2022-11-26,18to24,0.1002
2022-11-27,18to24,0.1018
2022-11-28,18to24,0.1027
2022-11-29,18to24,0.1072
2022-11-30,18to24,0.1067
2022-12-01,18to24,0.1058
2022-12-02,18to24,0.1077
2022-12-03,18to24,0.1043
2022-12-04,18to24,0.1053
2022-12-05,18to24,0.1063
2022-12-06,18to24,0.1042
2022-12-07,18to24,0.1133
2022-12-08,18to24,0.1147
2022-12-09,18to24,0.1155
2022-12-10,18to24,0.1225
2022-12-11,18to24,0.1225
2022-12-12,18to24,0.1255
2022-12-13,18to24,0.1321
2022-12-14,18to24,0.1300
2022-12-15,18to24,0.1327
2022-12-16,18to24,0.1308
2022-12-17,18to24,0.1317
2022-12-18,18to24,0.1348
2022-12-19,18to24,0.1345
2022-12-20,18to24,0.1379
2022-12-21,18to24,0.1455
2022-12-22,18to24,0.1583
2022-12-23,18to24,0.1642
2022-12-24,18to24,0.1637
2022-12-25,18to24,0.1662
2022-12-26,18to24,0.1710
2022-12-27,18to24,0.1754
2022-12-28,18to24,0.1828
2022-12-29,18to24,0.1808
2022-12-30,18to24,0.1850
2022-12-31,18to24,0.1895
2023-01-01,18to24,0.1904
2023-01-02,18to24,0.1984
2023-01-03,18to24,0.1976
2023-01-04,18to24,0.1970
2023-01-05,18to24,0.2028
2023-01-06,18to24,0.2025
2023-01-07,18to24,0.2052
2023-01-08,18to24,0.2029
2023-01-09,18to24,0.1874
2023-01-10,18to24,0.1843
2023-01-11,18to24,0.1707
2023-01-12,18to24,0.1540
2023-01-13,18to24,0.1478
2023-01-14,18to24,0.1390
2023-01-15,18to24,0.1382
2023-01-16,18to24,0.1430
2023-01-17,18to24,0.1428
2023-01-18,18to24,0.1481
2023-01-19,18to24,0.1538
2023-01-20,18to24,0.1622
2023-01-21,18to24,0.1655
2023-01-22,18to24,0.1635
2023-01-23,18to24,0.1620
2023-01-24,18to24,0.1569
2023-01-25,18to24,0.1557
2023-01-26,18to24,0.1555
2023-01-27,18to24,0.1495
2023-01-28,18to24,0.1467
2023-01-29,18to24,0.1494
2023-01-30,18to24,0.1494
2023-01-31,18to24,0.1516
2023-02-01,18to24,0.1526
2023-02-02,18to24,0.1514
2023-02-03,18to24,0.1531
2023-02-04,18to24,0.1466
2023-02-05,18to24,0.1507
2023-02-06,18to24,0.1447
2023-02-07,18to24,0.1327
2023-02-08,18to24,0.1279
2023-02-09,18to24,0.1238
2023-02-10,18to24,0.1142
2023-02-11,18to24,0.1199
2023-02-12,18to24,0.1123
2023-02-13,18to24,0.1077
2023-02-14,18to24,0.1152
2023-02-15,18to24,0.1167
2023-02-16,18to24,0.1120
2023-02-17,18to24,0.1173
2023-02-18,18to24,0.1156
2023-02-19,18to24,0.1195
2023-02-20,18to24,0.1280
2023-02-21,18to24,0.1298
2023-02-22,18to24,0.1275
2023-02-23,18to24,0.1351
2023-02-24,18to24,0.1312
2023-02-25,18to24,0.1298
2023-02-26,18to24,0.1244
2023-02-27,18to24,0.1227
2023-02-28,18to24,0.1171
2023-03-01,18to24,0.1257
2023-03-02,18to24,0.1196
2023-03-03,18to24,0.1250
2023-03-04,18to24,0.1238
2023-03-05,18to24,0.1223
2023-03-06,18to24,0.1169
2023-03-07,18to24,0.1207
2023-03-08,18to24,0.1086
2023-03-09,18to24,0.1097
2023-03-10,18to24,0.1034
2023-03-11,18to24,0.1048
2023-03-12,18to24,0.1055
2023-03-13,18to24,0.1116
2023-03-14,18to24,0.1042
2023-03-15,18to24,0.1078
2023-03-16,18to24,0.1105
2023-03-17,18to24,0.1197
2023-03-18,18to24,0.1164
2023-03-19,18to24,0.1191
2023-03-20,18to24,0.1158
2023-03-21,18to24,0.1164
2023-03-22,18to24,0.1171
2023-03-23,18to24,0.1234
2023-03-24,18to24,0.1140
2023-03-25,18to24,0.1212
2023-03-26,18to24,0.1232
2023-03-27,18to24,0.1160
2023-03-28,18to24,0.1142
2023-03-29,18to24,0.1102
2023-03-30,18to24,0.1010
2023-03-31,18to24,0.0964
2023-04-01,18to24,0.0906
2023-04-02,18to24,0.0854
2023-04-03,18to24,0.0914
2023-04-04,18to24,0.0935
2023-04-05,18to24,0.0960
2023-04-06,18to24,0.0868
2023-04-07,18to24,0.0871
2023-04-08,18to24,0.0849
2023-04-09,18to24,0.0825
2023-04-10,18to24,0.0766
2023-04-11,18to24,0.0733
2023-04-12,18to24,0.0673
2023-04-13,18to24,0.0674
2023-04-14,18to24,0.0740
2023-04-15,18to24,0.0710
2023-04-16,18to24,0.0679
2023-04-17,18to24,0.0636
2023-04-18,18to24,0.0635
2023-04-19,18to24,0.0567
2023-04-20,18to24,0.0586
2023-04-21,18to24,0.0481
2023-04-22,18to24,0.0506
2023-04-23,18to24,0.0558
2023-04-24,18to24,0.0523
2023-04-25,18to24,0.0500
2023-04-26,18to24,0.0510
2023-04-27,18to24,0.0406
2023-04-28,18to24,0.0427
2023-04-29,18to24,0.0392
2023-04-30,18to24,0.0377
2023-05-01,18to24,0.0498
2023-05-02,18to24,0.0491
2023-05-03,18to24,0.0476
2023-05-04,18to24,0.0552
2023-05-05,18to24,0.0612
2023-05-06,18to24,0.0656
2023-05-07,18to24,0.0651
2023-05-08,18to24,0.0618
2023-05-09,18to24,0.0617
2023-05-10,18to24,0.0698
2023-05-11,18to24,0.0669
2023-05-12,18to24,0.0634
2023-05-13,18to24,0.0646
2023-05-14,18to24,0.0657
2023-05-15,18to24,0.0639
2023-05-16,18to24,0.0654
2023-05-17,18to24,0.0630
2023-05-18,18to24,0.0656
2023-05-19,18to24,0.0668
2023-05-20,18to24,0.0635
2023-05-21,18to24,0.0667
2023-05-22,18to24,0.0650
2023-05-23,18to24,0.0630
2023-05-24,18to24,0.0605
2023-05-25,18to24,0.0618
2023-05-26,18to24,0.0580
2023-05-27,18to24,0.0599
2023-05-28,18to24,0.0519
2023-05-29,18to24,0.0566
2023-05-30,18to24,0.0642
2023-05-31,18to24,0.0675
2023-06-01,18to24,0.0641
2023-06-02,18to24,0.0604
2023-06-03,18to24,0.0569
2023-06-04,18to24,0.0564
2023-06-05,18to24,0.0544
2023-06-06,18to24,0.0595
2023-06-07,18to24,0.0635
2023-06-08,18to24,0.0586
2023-06-09,18to24,0.0603
2023-06-10,18to24,0.0686
2023-06-11,18to24,0.0718
2023-06-12,18to24,0.0682
2023-06-13,18to24,0.0533
2023-06-14,18to24,0.0452
2023-06-15,18to24,0.0476
2023-06-16,18to24,0.0499
2023-06-17,18to24,0.0417
2023-06-18,18to24,0.0429
2023-06-19,18to24,0.0431
2023-06-20,18to24,0.0444
2023-06-21,18to24,0.0378
2023-06-22,18to24,0.0489
2023-06-23,18to24,0.0484
2023-06-24,18to24,0.0507
2023-06-25,18to24,0.0478
2023-06-26,18to24,0.0507
2023-06-27,18to24,0.0494
2023-06-28,18to24,0.0482
2023-06-29,18to24,0.0374
2023-06-30,18to24,0.0385
2023-07-01,18to24,0.0409
2023-07-02,18to24,0.0435
2023-07-03,18to24,0.0410
2023-07-04,18to24,0.0401
2023-07-05,18to24,0.0396
2023-07-06,18to24,0.0544
2023-07-07,18to24,0.0521
2023-07-08,18to24,0.0521
2023-07-09,18to24,0.0567
2023-07-10,18to24,0.0649
2023-07-11,18to24,0.0732
2023-07-12,18to24,0.0833
2023-07-13,18to24,0.0750
2023-07-14,18to24,0.0778
2023-07-15,18to24,0.0780
2023-07-16,18to24,0.0778
2023-07-17,18to24,0.0749
2023-07-18,18to24,0.0828
2023-07-19,18to24,0.0719
2023-07-20,18to24,0.0717
2023-07-21,18to24,0.0779
2023-07-22,18to24,0.0814
2023-07-23,18to24,0.0784
2023-07-24,18to24,0.0754
2023-07-25,18to24,0.0583
2023-07-26,18to24,0.0651
2023-07-27,18to24,0.0673
2023-07-28,18to24,0.0599
2023-07-29,18to24,0.0554
2023-07-30,18to24,0.0568
2023-07-31,18to24,0.0485
2023-08-01,18to24,0.0464
2023-08-02,18to24,0.0441
2023-08-03,18to24,0.0429
2023-08-04,18to24,0.0498
2023-08-05,18to24,0.0498
2023-08-06,18to24,0.0552
2023-08-07,18to24,0.0611
2023-08-08,18to24,0.0787
2023-08-09,18to24,0.0913
2023-08-10,18to24,0.0821
2023-08-11,18to24,0.0748
2023-08-12,18to24,0.0736
2023-08-13,18to24,0.0664
2023-08-14,18to24,0.0749
2023-08-15,18to24,0.0767
2023-08-16,18to24,0.0819
2023-08-17,18to24,0.0872
2023-08-18,18to24,0.0994
2023-08-19,18to24,0.1108
2023-08-20,18to24,0.1164
2023-08-21,18to24,0.1287
2023-08-22,18to24,0.1268
2023-08-23,18to24,0.1283
2023-08-24,18to24,0.1330
2023-08-25,18to24,0.1479
2023-08-26,18to24,0.1373
2023-08-27,18to24,0.1348
2023-08-28,18to24,0.1365
2023-08-29,18to24,0.1359
2023-08-30,18to24,0.1256
2023-08-31,18to24,0.1398
2023-09-01,18to24,0.1201
2023-09-02,18to24,0.1269
2023-09-03,18to24,0.1227
2023-09-04,18to24,0.1096
2023-09-05,18to24,0.1087
2023-09-06,18to24,0.1321
2023-09-07,18to24,0.1190
2023-09-08,18to24,0.1244
2023-09-09,18to24,0.1173
2023-09-10,18to24,0.1301
2023-09-11,18to24,0.1380
2023-09-12,18to24,0.1550
2023-09-13,18to24,0.1379
2023-09-14,18to24,0.1438
2023-09-15,18to24,0.1359
2023-09-16,18to24,0.1548
2023-09-17,18to24,0.1550
2023-09-18,18to24,0.1656
2023-09-19,18to24,0.1642
2023-09-20,18to24,0.1721
2023-09-21,18to24,0.1725
2023-09-22,18to24,0.1844
2023-09-23,18to24,0.1651
2023-09-24,18to24,0.1617
2023-09-25,18to24,0.1658
2023-09-26,18to24,0.1673
2023-09-27,18to24,0.1646
2023-09-28,18to24,0.1664
2023-09-29,18to24,0.1649
2023-09-30,18to24,0.1762
2023-10-01,18to24,0.1719
2023-10-02,18to24,0.1588
2023-10-03,18to24,0.1577
2023-10-04,18to24,0.1635
2023-10-05,18to24,0.1574
2023-10-06,18to24,0.1423
2023-10-07,18to24,0.1368
2023-10-08,18to24,0.1364
2023-10-09,18to24,0.1281
2023-10-10,18to24,0.1247
2023-10-11,18to24,0.1190
2023-10-12,18to24,0.1156
2023-10-13,18to24,0.1233
2023-10-14,18to24,0.1175
2023-10-15,18to24,0.1236
2023-10-16,18to24,0.1253
2023-10-17,18to24,0.1126
2023-10-18,18to24,0.1083
2023-10-19,18to24,0.1191
2023-10-20,18to24,0.1180
2023-10-21,18to24,0.1236
2023-10-22,18to24,0.1190
2023-10-23,18to24,0.1330
2023-10-24,18to24,0.1453
2023-10-25,18to24,0.1530
2023-10-26,18to24,0.1432
2023-10-27,18to24,0.1399
2023-10-28,18to24,0.1403
2023-10-29,18to24,0.1454
2023-10-30,18to24,0.1333
2023-10-31,18to24,0.1217
2023-11-01,18to24,0.1176
2023-11-02,18to24,0.1232
2023-11-03,18to24,0.1253
2023-11-04,18to24,0.1360
2023-11-05,18to24,0.1393
2023-11-06,18to24,0.1417
2023-11-07,18to24,0.1513
2023-11-08,18to24,0.1509
2023-11-09,18to24,0.1540
2023-11-10,18to24,0.1545
2023-11-11,18to24,0.1513
2023-11-12,18to24,0.1527
2023-11-13,18to24,0.1744
2023-11-14,18to24,0.1736
2023-11-15,18to24,0.1709
2023-11-16,18to24,0.1784
2023-11-17,18to24,0.1813
2023-11-18,18to24,0.1845
2023-11-19,18to24,0.1811
2023-11-20,18to24,0.1637
2023-11-21,18to24,0.1684
2023-11-22,18to24,0.1841
2023-11-23,18to24,0.1774
2023-11-24,18to24,0.1909
2023-11-25,18to24,0.1862
2023-11-26,18to24,0.1896
2023-11-27,18to24,0.2063
2023-11-28,18to24,0.2167
2023-11-29,18to24,0.2131
2023-11-30,18to24,0.2172
2023-12-01,18to24,0.1993
2023-12-02,18to24,0.1978
2023-12-03,18to24,0.1942
2023-12-04,18to24,0.1837
2023-12-05,18to24,0.1583
2023-12-06,18to24,0.1596
2023-12-07,18to24,0.1569
2023-12-08,18to24,0.1750
2023-12-09,18to24,0.1717
2023-12-10,18to24,0.1797
2023-12-11,18to24,0.1907
2023-12-12,18to24,0.2054
2023-12-13,18to24,0.2044
2023-12-14,18to24,0.2031
2023-12-15,18to24,0.1975
2023-12-16,18to24,0.2096
2023-12-17,18to24,0.1959
2023-12-18,18to24,0.1889
2023-12-19,18to24,0.1962
2023-12-20,18to24,0.1825
2023-12-21,18to24,0.1845
2023-12-22,18to24,0.1887
2023-12-23,18to24,0.1791
2023-12-24,18to24,0.1833
2023-12-25,18to24,0.1712
2023-12-26,18to24,0.1491
2023-12-27,18to24,0.1643
2023-12-28,18to24,0.1570
2023-12-29,18to24,0.1557
2023-12-30,18to24,0.1592
2023-12-31,18to24,0.1531
2024-01-01,18to24,0.1553
2024-01-02,18to24,0.1553
2024-01-03,18to24,0.1456
2024-01-04,18to24,0.1417
2024-01-05,18to24,0.1272
2024-01-06,18to24,0.1134
2024-01-07,18to24,0.1162
2024-01-08,18to24,0.1145
2024-01-09,18to24,0.1149
2024-01-10,18to24,0.1109
2024-01-11,18to24,0.1152
2024-01-12,18to24,0.1183
2024-01-13,18to24,0.1250
2024-01-14,18to24,0.1266
2024-01-15,18to24,0.1285
2024-01-16,18to24,0.1210
2024-01-17,18to24,0.1185
2024-01-18,18to24,0.1085
2024-01-19,18to24,0.0943
2024-01-20,18to24,0.0922
2024-01-21,18to24,0.0898
2024-01-22,18to24,0.0816
2024-01-23,18to24,0.0816
2024-01-24,18to24,0.0802
2024-01-25,18to24,0.0734
2024-01-26,18to24,0.0755
2024-01-27,18to24,0.0791
2024-01-28,18to24,0.0731
2024-01-29,18to24,0.0736
2024-01-30,18to24,0.0659
2024-01-31,18to24,0.0566
2024-02-01,18to24,0.0621
2024-02-02,18to24,0.0579
2024-02-03,18to24,0.0505
2024-02-04,18to24,0.0529
2024-02-05,18to24,0.0439
2024-02-06,18to24,0.0495
2024-02-07,18to24,0.0607
2024-02-08,18to24,0.0603
2024-02-09,18to24,0.0605
2024-02-10,18to24,0.0662
2024-02-11,18to24,0.0679
2024-02-12,18to24,0.0814
2024-02-13,18to24,0.0933
2024-02-14,18to24,0.0862
2024-02-15,18to24,0.0821
2024-02-16,18to24,0.0853
2024-02-17,18to24,0.0766
2024-02-18,18to24,0.0747
2024-02-19,18to24,0.0639
2024-02-20,18to24,0.0673
2024-02-21,18to24,0.0676
2024-02-22,18to24,0.0647
2024-02-23,18to24,0.0657
2024-02-24,18to24,0.0684
2024-02-25,18to24,0.0692
2024-02-26,18to24,0.0680
2024-02-27,18to24,0.0513
2024-02-28,18to24,0.0495
2024-02-29,18to24,0.0518
2024-03-01,18to24,0.0539
2024-03-02,18to24,0.0567
2024-03-03,18to24,0.0550
2024-03-04,18to24,0.0514
2024-03-05,18to24,0.0463
2024-03-06,18to24,0.0421
2024-03-07,18to24,0.0393
2024-03-08,18to24,0.0299
2024-03-09,18to24,0.0227
2024-03-10,18to24,0.0171
2024-03-11,18to24,0.0190
2024-03-12,18to24,0.0251
2024-03-13,18to24,0.0231
2024-03-14,18to24,0.0251
2024-03-15,18to24,0.0276
2024-03-16,18to24,0.0273
2024-03-17,18to24,0.0302
2024-03-18,18to24,0.0289
2024-03-19,18to24,0.0274
2024-03-20,18to24,0.0322
2024-03-21,18to24,0.0279
2024-03-22,18to24,0.0259
2024-03-23,18to24,0.0287
2024-03-24,18to24,0.0295
2024-03-25,18to24,0.0337
2024-03-26,18to24,0.0284
2024-03-27,18to24,0.0243
2020-05-01,25to64,0.0504
2020-05-02,25to64,0.0492
2020-05-03,25to64,0.0482
2020-05-04,25to64,0.0469
2020-05-05,25to64,0.0446
2020-05-06,25to64,0.0421
2020-05-07,25to64,0.0403
2020-05-08,25to64,0.0388
2020-05-09,25to64,0.0383
2020-05-10,25to64,0.0382
2020-05-11,25to64,0.0382
2020-05-12,25to64,0.0385
2020-05-13,25to64,0.0400
2020-05-14,25to64,0.0414
2020-05-15,25to64,0.0442
2020-05-16,25to64,0.0461
2020-05-17,25to64,0.0481
2020-05-18,25to64,0.0509
2020-05-19,25to64,0.0577
2020-05-20,25to64,0.0618
2020-05-21,25to64,0.0652
2020-05-22,25to64,0.0619
2020-05-23,25to64,0.0607
2020-05-24,25to64,0.0580
2020-05-25,25to64,0.0515
2020-05-26,25to64,0.0446
2020-05-27,25to64,0.0392
2020-05-28,25to64,0.0354
2020-05-29,25to64,0.0341
2020-05-30,25to64,0.0326
2020-05-31,25to64,0.0312
2020-06-01,25to64,0.0302
2020-06-02,25to64,0.0282
2020-06-03,25to64,0.0265
2020-06-04,25to64,0.0248
2020-06-05,25to64,0.0230
2020-06-06,25to64,0.0221
2020-06-07,25to64,0.0214
2020-06-08,25to64,0.0191
2020-06-09,25to64,0.0168
2020-06-10,25to64,0.0152
2020-06-11,25to64,0.0139
2020-06-12,25to64,0.0129
2020-06-13,25to64,0.0122
2020-06-14,25to64,0.0121
2020-06-15,25to64,0.0118
2020-06-16,25to64,0.0117
2020-06-17,25to64,0.0117
2020-06-18,25to64,0.0117
2020-06-19,25to64,0.0116
2020-06-20,25to64,0.0117
2020-06-21,25to64,0.0111
2020-06-22,25to64,0.0109
2020-06-23,25to64,0.0103
2020-06-24,25to64,0.0096
2020-06-25,25to64,0.0093
2020-06-26,25to64,0.0087
2020-06-27,25to64,0.0085
2020-06-28,25to64,0.0082
2020-06-29,25to64,0.0080
2020-06-30,25to64,0.0079
2020-07-01,25to64,0.0082
2020-07-02,25to64,0.0081
2020-07-03,25to64,0.0083
2020-07-04,25to64,0.0080
2020-07-05,25to64,0.0080
2020-07-06,25to64,0.0081
2020-07-07,25to64,0.0077
2020-07-08,25to64,0.0071
2020-07-09,25to64,0.0066
2020-07-10,25to64,0.0067
2020-07-11,25to64,0.0068
2020-07-12,25to64,0.0068
2020-07-13,25to64,0.0065
2020-07-14,25to64,0.0069
2020-07-15,25to64,0.0068
2020-07-16,25to64,0.0072
2020-07-17,25to64,0.0072
2020-07-18,25to64,0.0073
2020-07-19,25to64,0.0075
2020-07-20,25to64,0.0075
2020-07-21,25to64,0.0076
2020-07-22,25to64,0.0074
